#"Step","Potential Energy (kJ/mole)","Temperature (K)"
48133,0.0,31.2965716233
48134,0.0,28.0033216283
48135,0.0,23.8887984485
48136,0.0,22.491738099
48137,0.0,28.7966972331
48138,0.0,28.0874063118
48139,0.0,30.3605658867
48140,0.0,32.5377207197
48141,0.0,43.1827633753
48142,0.0,38.5391044453
48143,0.0,38.9677651964
48144,0.0,41.2167734033
48145,0.0,43.1529612821
48146,0.0,42.5034934069
48147,0.0,49.5307466753
48148,0.0,39.0596598004
48149,0.0,30.5158181604
48150,0.0,39.6881699229
48151,0.0,39.5481352193
48152,0.0,31.5874004987
48153,0.0,37.9289838927
48154,0.0,31.0491128291
48155,0.0,33.2821562571
48156,0.0,34.3265682932
48157,0.0,27.0840343206
48158,0.0,37.8257227593
48159,0.0,35.0779936584
48160,0.0,52.219166754
48161,0.0,60.599352056
48162,0.0,45.8080528432
48163,0.0,35.9938215798
48164,0.0,30.8713314784
48165,0.0,22.3875989874
48166,0.0,24.3867888186
48167,0.0,26.5144469421
48168,0.0,28.0608784993
48169,0.0,41.3722216377
48170,0.0,40.3402243515
48171,0.0,38.398141325
48172,0.0,33.0008139816
48173,0.0,28.2178709999
48174,0.0,30.2045885802
48175,0.0,42.3908185379
48176,0.0,41.9181275567
48177,0.0,36.9375853245
48178,0.0,46.7175733463
48179,0.0,56.5579812642
48180,0.0,64.3682491886
48181,0.0,78.5259421194
48182,0.0,78.3821632043
48183,0.0,107.46123258
48184,0.0,98.7369433038
48185,0.0,82.3768303683
48186,0.0,100.746146225
48187,0.0,84.3394155623
48188,0.0,92.0820414165
48189,0.0,107.080470244
48190,0.0,118.400653493
48191,0.0,127.971871125
48192,0.0,151.133284895
48193,0.0,150.731353829
48194,0.0,153.43445489
48195,0.0,178.326030442
48196,0.0,218.442782968
48197,0.0,187.627581738
48198,0.0,169.461248879
48199,0.0,146.381015896
48200,0.0,128.901616524
48201,0.0,130.700487446
48202,0.0,123.096408395
48203,0.0,109.562839233
48204,0.0,86.7736592251
48205,0.0,101.60641048
48206,0.0,85.2092390165
48207,0.0,89.1463610044
48208,0.0,87.7416767211
48209,0.0,81.7350276469
48210,0.0,71.1306978375
48211,0.0,68.900331848
48212,0.0,75.3784760431
48213,0.0,54.5689261767
48214,0.0,53.762151493
48215,0.0,54.2550073037
48216,0.0,65.3853622447
48217,0.0,69.389569749
48218,0.0,63.0223345182
48219,0.0,60.9285259405
48220,0.0,61.9984736458
48221,0.0,72.1600453263
48222,0.0,72.5523811157
48223,0.0,69.3801971715
48224,0.0,80.9319918668
48225,0.0,80.8748993279
48226,0.0,96.1421671873
48227,0.0,76.5620243865
48228,0.0,89.5526918511
48229,0.0,91.8462780222
48230,0.0,99.3644520458
48231,0.0,110.435675885
48232,0.0,91.4981539095
48233,0.0,81.233458652
48234,0.0,108.031681009
48235,0.0,114.712212622
48236,0.0,118.925046429
48237,0.0,112.621873158
48238,0.0,107.572366705
48239,0.0,97.5173485066
48240,0.0,76.1798482348
48241,0.0,74.5018572126
48242,0.0,67.909509784
48243,0.0,73.8952530718
48244,0.0,82.8431371505
48245,0.0,76.5830858244
48246,0.0,72.290526879
48247,0.0,67.5569096967
48248,0.0,62.3848067714
48249,0.0,51.1343459273
48250,0.0,60.8059673604
48251,0.0,79.6609387814
48252,0.0,60.7271944611
48253,0.0,54.7268962774
48254,0.0,85.9693822993
48255,0.0,78.5072652668
48256,0.0,80.0321502305
48257,0.0,78.3708807787
48258,0.0,78.9293915443
48259,0.0,88.3368713451
48260,0.0,122.520786631
48261,0.0,81.3079961815
48262,0.0,103.891733541
48263,0.0,96.1063591704
48264,0.0,104.256049991
48265,0.0,101.955238513
48266,0.0,100.45901816
48267,0.0,96.3724279182
48268,0.0,95.1873998871
48269,0.0,98.4950586355
48270,0.0,92.8704707189
48271,0.0,101.718839767
48272,0.0,80.6409527906
48273,0.0,107.08024729
48274,0.0,132.580145061
48275,0.0,151.262965253
48276,0.0,142.852569728
48277,0.0,123.149405885
48278,0.0,131.072155856
48279,0.0,132.438873368
48280,0.0,136.507050706
48281,0.0,115.013215835
48282,0.0,121.315369938
48283,0.0,124.396387903
48284,0.0,111.817301219
48285,0.0,107.973530839
48286,0.0,93.1515952486
48287,0.0,69.9532653631
48288,0.0,69.7470888496
48289,0.0,69.2481460961
48290,0.0,76.1615979316
48291,0.0,57.2725663429
48292,0.0,40.7212121874
48293,0.0,52.9337601424
48294,0.0,44.6878613083
48295,0.0,61.4368698595
48296,0.0,65.9196242724
48297,0.0,66.6833832907
48298,0.0,58.56995207
48299,0.0,52.7026987351
48300,0.0,46.3995375805
48301,0.0,33.4390514387
48302,0.0,31.7811782575
48303,0.0,31.0491704682
48304,0.0,37.2341571176
48305,0.0,32.1050362912
48306,0.0,37.854817636
48307,0.0,56.7130762258
48308,0.0,78.3065356041
48309,0.0,61.5268796213
48310,0.0,58.0519574335
48311,0.0,69.0944990361
48312,0.0,66.2815589621
48313,0.0,61.4330308094
48314,0.0,63.6725872491
48315,0.0,62.5143555102
48316,0.0,71.72947737
48317,0.0,72.9837284642
48318,0.0,93.1826724296
48319,0.0,89.2483753945
48320,0.0,79.9489344904
48321,0.0,84.4340819902
48322,0.0,76.394874544
48323,0.0,72.5812509274
48324,0.0,72.0892718351
48325,0.0,86.3981383121
48326,0.0,107.401163362
48327,0.0,93.2319976932
48328,0.0,89.3039483549
48329,0.0,63.2552130838
48330,0.0,52.0630939466
48331,0.0,71.1033499261
48332,0.0,74.6075027589
48333,0.0,72.1608980196
48334,0.0,79.2820575154
48335,0.0,87.5219648021
48336,0.0,80.6213940059
48337,0.0,65.9819011528
48338,0.0,50.0232184967
48339,0.0,45.0897330253
48340,0.0,51.3521438934
48341,0.0,51.3409031392
48342,0.0,49.7555621517
48343,0.0,63.399586965
48344,0.0,54.6949824966
48345,0.0,37.6257127942
48346,0.0,47.3455541366
48347,0.0,47.4174760436
48348,0.0,36.9716475762
48349,0.0,33.3165854039
48350,0.0,36.6925998751
48351,0.0,41.7141298964
48352,0.0,51.267233197
48353,0.0,38.7339538717
48354,0.0,25.9728399986
48355,0.0,26.959403336
48356,0.0,27.4655583542
48357,0.0,31.8966423553
48358,0.0,36.1734101074
48359,0.0,54.0908871481
48360,0.0,44.7394345209
48361,0.0,50.6727092499
48362,0.0,50.0445443356
48363,0.0,50.2712958017
48364,0.0,52.7621586796
48365,0.0,43.7279534054
48366,0.0,58.7733190183
48367,0.0,58.6500401146
48368,0.0,72.1107905011
48369,0.0,78.8625089882
48370,0.0,82.7608678578
48371,0.0,89.4267657323
48372,0.0,80.0630603055
48373,0.0,79.5519936847
48374,0.0,70.0050021777
48375,0.0,66.5894372904
48376,0.0,65.1847790712
48377,0.0,72.4080362868
48378,0.0,82.5638638378
48379,0.0,93.0634531206
48380,0.0,110.609527555
48381,0.0,100.504472987
48382,0.0,99.5069163874
48383,0.0,95.8583977049
48384,0.0,122.132856287
48385,0.0,120.482327557
48386,0.0,109.250078772
48387,0.0,102.516248818
48388,0.0,81.1153457316
48389,0.0,90.1671733983
48390,0.0,93.3340885065
48391,0.0,96.7261322699
48392,0.0,105.914509032
48393,0.0,97.9037414919
48394,0.0,111.146706245
48395,0.0,98.3944839407
48396,0.0,121.324742389
48397,0.0,102.370656212
48398,0.0,89.637208508
48399,0.0,88.8710672525
48400,0.0,106.414506814
48401,0.0,113.12844258
48402,0.0,95.8421458266
48403,0.0,85.7914732117
48404,0.0,77.5515676796
48405,0.0,72.1965839488
48406,0.0,89.1642859649
48407,0.0,90.8378924491
48408,0.0,92.915426326
48409,0.0,120.50134666
48410,0.0,126.044400182
48411,0.0,138.040749262
48412,0.0,126.437599848
48413,0.0,120.855006404
48414,0.0,130.958324464
48415,0.0,132.670852486
48416,0.0,134.28929457
48417,0.0,148.119471012
48418,0.0,146.094860602
48419,0.0,150.741592277
48420,0.0,161.033194964
48421,0.0,199.306049498
48422,0.0,190.612440635
48423,0.0,183.25004479
48424,0.0,174.949060471
48425,0.0,207.080597408
48426,0.0,192.984902333
48427,0.0,172.997132971
48428,0.0,152.19639442
48429,0.0,165.054021665
48430,0.0,181.857051938
48431,0.0,205.765441676
48432,0.0,204.179715751
48433,0.0,185.977546263
48434,0.0,202.856203347
48435,0.0,202.275581159
48436,0.0,183.775510773
48437,0.0,201.392474447
48438,0.0,213.785530741
48439,0.0,186.547923799
48440,0.0,147.160262576
48441,0.0,140.996454525
48442,0.0,148.536148924
48443,0.0,151.83124197
48444,0.0,156.527578918
48445,0.0,162.318578188
48446,0.0,162.880467515
48447,0.0,157.469719659
48448,0.0,163.344261549
48449,0.0,159.63418355
48450,0.0,162.166846456
48451,0.0,136.39188553
48452,0.0,138.086720974
48453,0.0,133.39400015
48454,0.0,116.334086739
48455,0.0,111.262684817
48456,0.0,117.612952077
48457,0.0,131.274691409
48458,0.0,145.063324516
48459,0.0,166.088541921
48460,0.0,152.931539759
48461,0.0,134.838103799
48462,0.0,167.017819928
48463,0.0,157.437153835
48464,0.0,129.027174992
48465,0.0,138.140012261
48466,0.0,149.72225295
48467,0.0,153.344648707
48468,0.0,146.86228052
48469,0.0,157.318694444
48470,0.0,162.285765059
48471,0.0,183.220553649
48472,0.0,192.722894077
48473,0.0,155.796837654
48474,0.0,196.114728915
48475,0.0,174.091148248
48476,0.0,148.090405209
48477,0.0,147.373894241
48478,0.0,141.809400687
48479,0.0,145.598413686
48480,0.0,152.349151238
48481,0.0,166.495519386
48482,0.0,178.123378042
48483,0.0,176.757296322
48484,0.0,201.808879685
48485,0.0,187.537562204
48486,0.0,155.064122142
48487,0.0,157.999804074
48488,0.0,161.042943427
48489,0.0,169.962998912
48490,0.0,183.028050384
48491,0.0,164.353840166
48492,0.0,172.344414545
48493,0.0,164.72195639
48494,0.0,204.184999016
48495,0.0,172.352688333
48496,0.0,180.389847413
48497,0.0,184.097319491
48498,0.0,170.592846561
48499,0.0,174.857801802
48500,0.0,133.18425512
48501,0.0,120.057403337
48502,0.0,123.878202922
48503,0.0,124.940298486
48504,0.0,142.966226301
48505,0.0,143.657472869
48506,0.0,158.434195174
48507,0.0,154.823783587
48508,0.0,144.735384844
48509,0.0,142.482976618
48510,0.0,145.128842367
48511,0.0,164.307478005
48512,0.0,151.244065508
48513,0.0,169.340627647
48514,0.0,139.93065258
48515,0.0,157.428789985
48516,0.0,156.064642658
48517,0.0,146.763455971
48518,0.0,191.819872604
48519,0.0,194.047537797
48520,0.0,190.970510311
48521,0.0,177.542171803
48522,0.0,172.572609508
48523,0.0,172.795070763
48524,0.0,138.456386894
48525,0.0,126.405234212
48526,0.0,107.634968237
48527,0.0,95.9714889202
48528,0.0,96.9449084649
48529,0.0,70.9810211921
48530,0.0,65.945220384
48531,0.0,59.1807896231
48532,0.0,88.3670186281
48533,0.0,85.7761175507
48534,0.0,76.6410655471
48535,0.0,66.0601382869
48536,0.0,49.4185670921
48537,0.0,57.5789684737
48538,0.0,44.8307848503
48539,0.0,39.3473281044
48540,0.0,35.9640961684
48541,0.0,37.9137942602
48542,0.0,29.6297000078
48543,0.0,30.9035540691
48544,0.0,29.0573242624
48545,0.0,19.5872128413
48546,0.0,28.6488059736
48547,0.0,34.265163202
48548,0.0,42.2548085503
48549,0.0,52.911633029
48550,0.0,53.5489490018
48551,0.0,60.3925239941
48552,0.0,51.5832286437
48553,0.0,57.7747854077
48554,0.0,43.750585592
48555,0.0,49.5879031069
48556,0.0,57.9113497999
48557,0.0,54.4446385123
48558,0.0,67.2126364431
48559,0.0,86.3265975404
48560,0.0,75.9238757765
48561,0.0,90.5078954899
48562,0.0,97.1625357897
48563,0.0,94.8971097543
48564,0.0,115.654115248
48565,0.0,125.966495389
48566,0.0,109.743923996
48567,0.0,105.782060219
48568,0.0,114.017092317
48569,0.0,121.147641517
48570,0.0,106.598599311
48571,0.0,105.310179722
48572,0.0,112.374744555
48573,0.0,129.974659842
48574,0.0,145.48651082
48575,0.0,133.571526145
48576,0.0,130.729252034
48577,0.0,115.163449471
48578,0.0,94.5974470738
48579,0.0,101.302049224
48580,0.0,105.335305346
48581,0.0,107.281307034
48582,0.0,106.327920122
48583,0.0,96.4670195608
48584,0.0,102.250067048
48585,0.0,110.66298582
48586,0.0,114.325545843
48587,0.0,116.132314851
48588,0.0,132.51859222
48589,0.0,127.677813059
48590,0.0,121.793686116
48591,0.0,133.300147484
48592,0.0,123.454388773
48593,0.0,141.013242725
48594,0.0,141.803012617
48595,0.0,137.76422576
48596,0.0,166.663071496
48597,0.0,157.64442028
48598,0.0,134.407256257
48599,0.0,122.552045818
48600,0.0,113.640642198
48601,0.0,115.186184917
48602,0.0,99.3498895904
48603,0.0,106.175715509
48604,0.0,132.768814027
48605,0.0,161.027646861
48606,0.0,154.586869765
48607,0.0,138.221432832
48608,0.0,159.46135264
48609,0.0,166.257514131
48610,0.0,181.672328863
48611,0.0,187.462359666
48612,0.0,169.900035159
48613,0.0,167.16163896
48614,0.0,197.543231014
48615,0.0,237.417862658
48616,0.0,220.570241731
48617,0.0,230.348733987
48618,0.0,268.420577966
48619,0.0,248.482445014
48620,0.0,211.536623503
48621,0.0,224.246459705
48622,0.0,216.597910851
48623,0.0,238.184303273
48624,0.0,219.69113886
48625,0.0,209.861937003
48626,0.0,205.847617854
48627,0.0,203.794809343
48628,0.0,216.302274444
48629,0.0,197.954064859
48630,0.0,172.653096766
48631,0.0,170.389713447
48632,0.0,161.063981502
48633,0.0,155.183635944
48634,0.0,146.853572852
48635,0.0,141.326133579
48636,0.0,143.615829409
48637,0.0,152.594129655
48638,0.0,149.881507099
48639,0.0,144.812396366
48640,0.0,131.497259162
48641,0.0,106.209518958
48642,0.0,109.723844474
48643,0.0,109.890883725
48644,0.0,112.839756623
48645,0.0,109.333501622
48646,0.0,119.475937133
48647,0.0,118.612452999
48648,0.0,143.963408314
48649,0.0,151.230487511
48650,0.0,149.141847065
48651,0.0,142.577353928
48652,0.0,131.009981006
48653,0.0,115.615967517
48654,0.0,102.643130582
48655,0.0,118.799768359
48656,0.0,135.118217215
48657,0.0,151.09945801
48658,0.0,146.432105393
48659,0.0,171.502828524
48660,0.0,175.720409373
48661,0.0,185.63381968
48662,0.0,181.390269546
48663,0.0,195.364241948
48664,0.0,208.684253473
48665,0.0,207.519571348
48666,0.0,189.470204904
48667,0.0,202.409787271
48668,0.0,185.985498265
48669,0.0,182.835303381
48670,0.0,182.251676715
48671,0.0,215.28387334
48672,0.0,217.383380959
48673,0.0,189.420963011
48674,0.0,175.707013676
48675,0.0,182.211319537
48676,0.0,182.170162447
48677,0.0,192.753142643
48678,0.0,187.827863847
48679,0.0,162.989714298
48680,0.0,141.793721983
48681,0.0,152.702676436
48682,0.0,142.204291299
48683,0.0,153.617136104
48684,0.0,169.33726967
48685,0.0,164.510893158
48686,0.0,154.708448325
48687,0.0,160.165694694
48688,0.0,140.062591526
48689,0.0,151.169326461
48690,0.0,154.645526977
48691,0.0,142.207876489
48692,0.0,122.165815226
48693,0.0,112.686832899
48694,0.0,123.795929598
48695,0.0,118.152589071
48696,0.0,103.157608271
48697,0.0,101.547096904
48698,0.0,101.341914843
48699,0.0,117.067976937
48700,0.0,141.664592644
48701,0.0,139.614073438
48702,0.0,140.831089068
48703,0.0,167.873412002
48704,0.0,169.400330079
48705,0.0,190.885057314
48706,0.0,189.737503493
48707,0.0,168.2382844
48708,0.0,166.607480495
48709,0.0,188.615209215
48710,0.0,210.467716901
48711,0.0,211.841786471
48712,0.0,217.194631279
48713,0.0,226.778523568
48714,0.0,201.402026819
48715,0.0,208.305551696
48716,0.0,166.346917394
48717,0.0,166.049523362
48718,0.0,166.957616181
48719,0.0,149.712988273
48720,0.0,174.492040351
48721,0.0,165.010306507
48722,0.0,170.619695469
48723,0.0,178.534506981
48724,0.0,163.720160929
48725,0.0,126.655374756
48726,0.0,130.351427418
48727,0.0,132.54070507
48728,0.0,132.049142128
48729,0.0,113.663263295
48730,0.0,112.145209863
48731,0.0,119.874059582
48732,0.0,112.701311891
48733,0.0,98.8345518028
48734,0.0,100.693144773
48735,0.0,121.655655662
48736,0.0,136.801646162
48737,0.0,165.345171365
48738,0.0,162.202722708
48739,0.0,148.487823214
48740,0.0,158.108330736
48741,0.0,139.924164805
48742,0.0,154.614202395
48743,0.0,156.018429525
48744,0.0,192.104912902
48745,0.0,210.68244702
48746,0.0,218.651372719
48747,0.0,228.248544961
48748,0.0,261.555585636
48749,0.0,260.334941496
48750,0.0,253.467042978
48751,0.0,245.497976445
48752,0.0,252.967486879
48753,0.0,249.352769432
48754,0.0,261.403679894
48755,0.0,244.487981671
48756,0.0,256.407916491
48757,0.0,293.183793747
48758,0.0,291.938964916
48759,0.0,278.856278902
48760,0.0,272.529832767
48761,0.0,296.175742221
48762,0.0,298.380902526
48763,0.0,339.695288516
48764,0.0,316.375864073
48765,0.0,313.455461787
48766,0.0,305.947564142
48767,0.0,266.162095883
48768,0.0,276.490244891
48769,0.0,268.458361676
48770,0.0,249.39477047
48771,0.0,226.874654897
48772,0.0,194.492786584
48773,0.0,191.823594354
48774,0.0,188.161227595
48775,0.0,201.617706251
48776,0.0,227.43459077
48777,0.0,271.848092005
48778,0.0,272.531581581
48779,0.0,290.928697484
48780,0.0,295.682224706
48781,0.0,302.883658552
48782,0.0,305.004486643
48783,0.0,333.985099401
48784,0.0,351.204149053
48785,0.0,353.20286042
48786,0.0,335.430301059
48787,0.0,334.551182864
48788,0.0,332.731113635
48789,0.0,383.612932971
48790,0.0,367.483911088
48791,0.0,336.669691394
48792,0.0,353.771545594
48793,0.0,292.851955334
48794,0.0,328.126587211
48795,0.0,323.939821425
48796,0.0,306.603584826
48797,0.0,309.731833058
48798,0.0,290.862913532
48799,0.0,298.07879278
48800,0.0,285.974458722
48801,0.0,319.468760918
48802,0.0,313.991436269
48803,0.0,337.285276417
48804,0.0,327.969595108
48805,0.0,333.991599235
48806,0.0,347.569986874
48807,0.0,321.647231958
48808,0.0,340.180299534
48809,0.0,353.342735305
48810,0.0,343.562287455
48811,0.0,312.792166195
48812,0.0,325.508333112
48813,0.0,258.744712328
48814,0.0,252.092023897
48815,0.0,251.892674584
48816,0.0,231.232757573
48817,0.0,236.690692505
48818,0.0,238.344132094
48819,0.0,249.054103219
48820,0.0,254.466820606
48821,0.0,299.944490544
48822,0.0,314.471127152
48823,0.0,298.691941018
48824,0.0,280.342636217
48825,0.0,273.940014568
48826,0.0,253.619953289
48827,0.0,257.20751318
48828,0.0,290.238032115
48829,0.0,271.931619102
48830,0.0,292.593102817
48831,0.0,323.425617407
48832,0.0,366.64894528
48833,0.0,367.470127547
48834,0.0,376.542905673
48835,0.0,394.666199147
48836,0.0,372.680037913
48837,0.0,353.248604138
48838,0.0,324.660085981
48839,0.0,330.111222321
48840,0.0,327.602034984
48841,0.0,324.557538313
48842,0.0,345.142184726
48843,0.0,344.74361806
48844,0.0,302.936477058
48845,0.0,304.154192032
48846,0.0,290.953368819
48847,0.0,275.130930516
48848,0.0,285.129528534
48849,0.0,278.855235466
48850,0.0,278.972565949
48851,0.0,268.284287888
48852,0.0,226.227755693
48853,0.0,228.907170203
48854,0.0,222.39888256
48855,0.0,221.373117524
48856,0.0,249.326814535
48857,0.0,222.727357075
48858,0.0,194.206156448
48859,0.0,221.03806621
48860,0.0,240.640214327
48861,0.0,237.441087694
48862,0.0,224.452974134
48863,0.0,221.602026008
48864,0.0,246.615334756
48865,0.0,249.45762366
48866,0.0,248.194646685
48867,0.0,249.615609217
48868,0.0,262.834798465
48869,0.0,243.156723522
48870,0.0,230.18257129
48871,0.0,226.130006147
48872,0.0,202.929758105
48873,0.0,207.185094829
48874,0.0,208.169552698
48875,0.0,157.531212409
48876,0.0,141.06756304
48877,0.0,114.241872485
48878,0.0,110.456662517
48879,0.0,106.387840996
48880,0.0,111.46909839
48881,0.0,113.748595973
48882,0.0,119.840503808
48883,0.0,135.03384851
48884,0.0,126.41408167
48885,0.0,130.662056562
48886,0.0,123.743128036
48887,0.0,124.389439
48888,0.0,118.427764553
48889,0.0,109.709543166
48890,0.0,124.457736031
48891,0.0,135.483047108
48892,0.0,169.751904197
48893,0.0,165.036970023
48894,0.0,152.759923543
48895,0.0,166.397606966
48896,0.0,149.257053563
48897,0.0,153.059969452
48898,0.0,136.208355179
48899,0.0,152.336287441
48900,0.0,155.145683619
48901,0.0,166.008913079
48902,0.0,174.470319817
48903,0.0,157.077979499
48904,0.0,166.921609489
48905,0.0,187.269684056
48906,0.0,190.300563888
48907,0.0,192.933527428
48908,0.0,193.80901623
48909,0.0,217.567934083
48910,0.0,222.33041325
48911,0.0,221.11611598
48912,0.0,248.11044578
48913,0.0,222.780105314
48914,0.0,232.7700923
48915,0.0,224.770661718
48916,0.0,203.726442755
48917,0.0,208.246065004
48918,0.0,204.812389525
48919,0.0,195.444714453
48920,0.0,156.671327996
48921,0.0,138.251392896
48922,0.0,142.288945535
48923,0.0,139.306454464
48924,0.0,135.327148618
48925,0.0,160.212984057
48926,0.0,155.491630434
48927,0.0,138.557621891
48928,0.0,153.133089472
48929,0.0,157.025659657
48930,0.0,179.258781687
48931,0.0,173.95635601
48932,0.0,183.031666408
48933,0.0,188.688115806
48934,0.0,203.518092167
48935,0.0,236.679538547
48936,0.0,228.170483583
48937,0.0,229.236206324
48938,0.0,209.13350093
48939,0.0,173.664940462
48940,0.0,180.940326479
48941,0.0,170.862269574
48942,0.0,158.594117777
48943,0.0,174.316520357
48944,0.0,183.103851515
48945,0.0,162.441796559
48946,0.0,168.185895738
48947,0.0,159.696963945
48948,0.0,145.968426927
48949,0.0,138.304188324
48950,0.0,159.573326061
48951,0.0,142.944520835
