#"Step","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)"
6290,-605.43880978,3.99765979463,-601.441149985,160.269129459
6291,-605.609110465,4.06152668449,-601.547583781,162.829600176
6292,-605.563123873,3.9519142107,-601.611209663,158.435155262
6293,-605.257490492,3.81241589975,-601.445074592,152.842565095
6294,-604.800203557,3.37621004608,-601.423993511,135.354750718
6295,-604.363832152,3.26799679718,-601.095835355,131.016401762
6296,-604.156603324,3.55195534391,-600.604647981,142.400509321
6297,-604.303416329,3.91135046029,-600.392065868,156.808924592
6298,-604.741862491,4.17566270697,-600.566199784,167.405397493
6299,-605.426990304,4.95907327248,-600.467917031,198.812904833
6300,-606.175644392,5.72244129564,-600.453203096,229.416891869
6301,-606.769731794,5.93275435668,-600.836977437,237.848497593
6302,-607.159477608,6.39504704841,-600.764430559,256.382152548
6303,-607.340599604,6.59729660161,-600.743303002,264.490486295
6304,-607.37604041,6.91420144464,-600.461838965,277.195435171
6305,-607.254260547,6.45145836222,-600.802802185,258.643723722
6306,-607.249614985,6.45141123897,-600.798203746,258.641834516
6307,-607.249840122,6.21702827457,-601.032811848,249.245248615
6308,-607.256681335,6.83087058724,-600.425810748,273.854639641
6309,-607.268439634,6.99903047025,-600.269409164,280.59629337
6310,-607.297165078,7.54702492945,-599.750140149,302.565795388
6311,-607.462599118,7.93926586238,-599.523333256,318.291023669
6312,-607.489217217,8.06195533798,-599.427261879,323.209735229
6313,-607.339105951,8.14851783,-599.190588121,326.680089375
6314,-606.943091707,7.2347805857,-599.708311121,290.047689365
6315,-606.367141762,6.33184488588,-600.035296876,253.84833124
6316,-605.662886668,6.19791412557,-599.464972542,248.478948285
6317,-605.089917721,5.89867579162,-599.191241929,236.482262787
6318,-604.797148402,5.12152564956,-599.675622753,205.32574044
6319,-604.860569291,5.17251554776,-599.688053743,207.369963064
6320,-605.191203708,5.35015779866,-599.841045909,214.491771914
6321,-605.584192172,6.12921871904,-599.454973452,245.724898774
6322,-605.867941696,5.98091081663,-599.88703088,239.779125588
6323,-605.929850134,5.7405780921,-600.189272042,230.144009415
6324,-605.796519339,5.90801455027,-599.888504789,236.856660508
6325,-605.531188825,5.46891213695,-600.062276688,219.252720918
6326,-605.112776439,5.0283399902,-600.084436449,201.589858631
6327,-604.833922588,4.06719499635,-600.766727591,163.056846979
6328,-604.592740856,3.61800175643,-600.974739099,145.048358708
6329,-604.359017506,3.82879602439,-600.530221482,153.499256373
6330,-604.136842008,3.84727559006,-600.289566418,154.240115789
6331,-603.947303398,3.87368116484,-600.073622233,155.298734756
6332,-603.789184546,3.70303800446,-600.086146542,148.457524607
6333,-603.669777826,3.2735224249,-600.396255401,131.237928252
6334,-603.602011675,3.02986451427,-600.572147161,121.469502916
6335,-603.548437821,2.98367398767,-600.564763833,119.617690639
6336,-603.558556474,3.1810368476,-600.377519626,127.53011325
6337,-603.740345084,3.1994456708,-600.540899414,128.268136549
6338,-603.799284373,3.36552124248,-600.433763131,134.926228699
6339,-603.711862832,3.57352055096,-600.138342281,143.265074376
6340,-603.43521596,3.17377479247,-600.261441167,127.238972104
6341,-602.936309759,2.78602219167,-600.150287567,111.693684368
6342,-602.436341282,2.04610151656,-600.390239765,82.0297188082
6343,-602.02906641,1.64502811802,-600.384038292,65.9503904672
6344,-601.960182057,1.53540977801,-600.424772279,61.5557103723
6345,-602.243744463,1.79780214307,-600.44594232,72.0752138033
6346,-602.752119627,2.27088329192,-600.481236335,91.0413859601
6347,-603.413631357,3.19505035646,-600.218581,128.091925155
6348,-603.960651168,4.07153873476,-599.889112434,163.230990655
6349,-604.242956381,4.38918259467,-599.853773786,175.965567263
6350,-604.296695955,4.0201016816,-600.276594273,161.168841259
6351,-604.23988119,3.76547461924,-600.474406571,150.960654541
6352,-604.095434978,3.61692178062,-600.478513198,145.005061682
6353,-604.086278991,3.51052133207,-600.575757659,140.739389228
6354,-604.113248537,2.94063308238,-601.172615455,117.892149003
6355,-604.164516494,2.57132291358,-601.593193581,103.086231968
6356,-604.232742822,3.2059902745,-601.026752548,128.530514537
6357,-604.304377603,3.39531903146,-600.909058572,136.120844035
6358,-604.417750782,3.33954353104,-601.078207251,133.884763088
6359,-604.544917708,3.28580719126,-601.259110517,131.730433596
6360,-604.71568916,4.03720032491,-600.678488835,161.85433848
6361,-604.904287341,4.14139867256,-600.762888669,166.031727084
6362,-605.212057042,4.02578101734,-601.186276025,161.396530017
6363,-605.382372292,3.98320022771,-601.399172064,159.689434758
6364,-605.467201134,4.41161411579,-601.055587018,176.864863488
6365,-605.425382529,4.23843509999,-601.186947429,169.921989024
6366,-605.265339282,3.91756621454,-601.347773067,157.058118764
6367,-605.034072168,3.75905755469,-601.275014614,150.70338969
6368,-604.804651957,3.19518112646,-601.609470831,128.097167821
6369,-604.718680151,2.66772712748,-602.050953024,106.951148002
6370,-604.819003426,2.86073319132,-601.958270234,114.688903444
6371,-605.109272999,3.23797209652,-601.871300903,129.812689369
6372,-605.497308403,3.78394920799,-601.713359195,151.701314428
6373,-605.86832889,4.29694223431,-601.571386655,172.267583188
6374,-606.131090387,5.1319029805,-600.999187406,205.741775291
6375,-606.238533706,5.36698405941,-600.871549647,215.166349117
6376,-606.204486781,4.81270103348,-601.391785748,192.944733822
6377,-606.13974775,4.95930558909,-601.180442161,198.822218577
6378,-605.969503205,5.45203743436,-600.51746577,218.576201647
6379,-605.920080752,4.92878272127,-600.99129803,197.598534296
6380,-605.885585414,4.54651700288,-601.339068412,182.273219723
6381,-605.870045799,4.60458939534,-601.265456403,184.601384765
6382,-605.862502701,4.50827763731,-601.354225063,180.740175356
6383,-605.866027666,4.55835540916,-601.307672257,182.747830161
6384,-605.880011511,4.11717322456,-601.762838286,165.060511007
6385,-605.892874396,4.18601728239,-601.706857114,167.820520058
6386,-605.921384722,4.52879939375,-601.392585329,181.562907706
6387,-606.050421565,4.4709218946,-601.57949967,179.24255608
6388,-606.051781754,4.71952999421,-601.33225176,189.209438143
6389,-605.994801008,4.47430205141,-601.520498957,179.37806906
6390,-605.846650834,4.25999646429,-601.58665437,170.786400021
6391,-605.643572578,3.75792023423,-601.885652344,150.657793674
6392,-605.431182112,3.41495117498,-602.016230937,136.907911147
6393,-605.272702588,3.16686200202,-602.105840586,126.961833237
6394,-605.231954876,3.12027416506,-602.111680711,125.094092494
6395,-605.238102903,3.39230615071,-601.845796752,136.000055423
6396,-605.289507172,3.17097818609,-602.118528986,127.126854092
6397,-605.340907286,3.42270268794,-601.918204598,137.218675019
6398,-605.413293134,3.59202865238,-601.821264482,144.007077812
6399,-605.446680365,3.89472388532,-601.551956479,156.142352939
6400,-605.463268594,3.49257025922,-601.970698334,140.019717479
6401,-605.442099277,3.48669827643,-601.955401,139.784305358
6402,-605.396771296,3.24353423654,-602.15323706,130.035679665
6403,-605.33240734,3.00744172011,-602.32496562,120.570556562
6404,-605.250720456,3.08679067822,-602.163929778,123.751714812
6405,-605.159345961,3.38891282247,-601.770433138,135.864014392
6406,-605.070367138,2.88645202978,-602.183915108,115.719990646
6407,-604.979698195,2.6734074625,-602.306290733,107.178876822
6408,-604.787685213,2.59104366652,-602.196641546,103.876851497
6409,-604.689040596,2.47271397446,-602.216326622,99.1329268742
6410,-604.605086088,2.16110532799,-602.44398076,86.6403064243
6411,-604.529628256,2.10876976145,-602.420858495,84.5421349642
6412,-604.477646205,1.96229905149,-602.515347154,78.6700161791
6413,-604.421126227,2.6757411357,-601.745385092,107.272435502
6414,-604.349251293,2.5122061162,-601.837045177,100.716195962
6415,-604.278517765,2.61237353966,-601.666144225,104.731981843
6416,-604.21472635,2.72321664558,-601.491509705,109.175763706
6417,-604.189536298,2.99457007154,-601.194966227,120.054522677
6418,-604.166245011,2.92974737322,-601.236497638,117.455732895
6419,-604.150047997,2.89117652919,-601.258871467,115.909399311
6420,-604.120614479,2.9243623457,-601.196252133,117.23984317
6421,-604.078858448,3.06147130029,-601.017387147,122.736642278
6422,-604.0756878,3.09339152183,-600.982296278,124.016347501
6423,-604.074822931,2.79178019979,-601.283042732,111.92452716
6424,-604.088891191,3.18136005948,-600.907531132,127.543071053
6425,-604.096902765,3.14082906745,-600.956073697,125.91815369
6426,-604.159982017,2.96606841795,-601.193913599,118.911870365
6427,-604.374918269,2.77580487946,-601.59911339,111.284064786
6428,-604.480576592,2.67120859241,-601.809368,107.090722499
6429,-604.565905236,2.87557545232,-601.690329784,115.283940634
6430,-604.617441499,2.77211399775,-601.845327501,111.136094617
6431,-604.645563698,2.71158393856,-601.93397976,108.709399903
6432,-604.623262995,2.5199114635,-602.103351531,101.025109018
6433,-604.549376059,2.34499968181,-602.204376377,94.0127666918
6434,-604.501776587,2.4640136859,-602.037762902,98.7841258894
6435,-604.472799394,2.41536179936,-602.057437595,96.833635877
6436,-604.495864562,2.52347583997,-601.972388722,101.1680075
6437,-604.569517366,2.5261750893,-602.043342277,101.276222396
6438,-604.667169526,2.03648314037,-602.630686385,81.6441110132
6439,-604.818131739,2.77103651689,-602.047095222,111.092897614
6440,-604.976902207,3.0926406757,-601.884261531,123.986245525
6441,-605.148093519,3.32187123267,-601.826222287,133.176267613
6442,-605.340874142,3.5743941405,-601.766480001,143.300097225
6443,-605.504580092,3.98699760585,-601.517582486,159.841674448
6444,-605.647803485,4.20010947655,-601.447694008,168.385486515
6445,-605.746397732,3.63021855805,-602.116179174,145.538139295
6446,-605.834551666,3.35470152089,-602.479850145,134.492458081
6447,-605.911139615,3.25456267465,-602.656576941,130.477817882
6448,-605.982177193,3.63954995087,-602.342627242,145.912241716
6449,-606.074846098,3.85007569471,-602.224770404,154.35237405
6450,-606.064358858,3.89374768052,-602.170611177,156.103216169
6451,-606.124394412,4.00746848563,-602.116925927,160.662367116
6452,-606.177069405,3.75331125681,-602.423758148,150.47301637
6453,-606.229637924,4.10583982429,-602.1237981,164.606146632
6454,-606.297293388,4.43942684404,-601.857866543,177.979896276
6455,-606.371351552,4.79001748599,-601.581334066,192.035333674
6456,-606.441036733,4.88774230778,-601.553294426,195.953193851
6457,-606.504986758,4.83760300222,-601.667383756,193.943072114
6458,-606.551122601,4.86504728937,-601.686075311,195.043333826
6459,-606.599395668,4.78209566622,-601.817300002,191.717742076
6460,-606.646010797,4.75194975483,-601.894061042,190.509170256
6461,-606.681530049,4.52900119567,-602.152528854,181.570998094
6462,-606.691730266,4.20758194074,-602.484148325,168.685063115
6463,-606.682122214,4.25199529594,-602.430126918,170.465627281
6464,-606.665515089,3.85924400728,-602.806271081,154.719938462
6465,-606.644423044,3.99710614899,-602.647316895,160.246933397
6466,-606.604209713,4.39832176353,-602.20588795,176.331963283
6467,-606.554271769,4.04368048557,-602.510591284,162.1141329
6468,-606.51700603,3.57316181735,-602.943844212,143.250692481
6469,-606.486890605,3.86895994251,-602.617930663,155.109457471
6470,-606.555760536,3.49866043166,-603.057100104,140.263876983
6471,-606.531342903,3.19293474487,-603.338408158,128.007108726
6472,-606.495325096,3.91096323093,-602.584361865,156.793400281
6473,-606.445187788,3.68283571296,-602.762352076,147.647599841
6474,-606.355616291,3.77448432969,-602.581131962,151.321860477
6475,-606.243662559,3.51438270287,-602.729279856,140.894194432
6476,-606.092604989,3.37246184442,-602.720143145,135.204482549
6477,-605.918968177,3.21185475345,-602.707113423,128.765625824
6478,-605.757455272,2.98048498045,-602.776970292,119.489840988
6479,-605.664726145,2.62153671323,-603.043189431,105.099340229
6480,-605.614266918,2.465078437,-603.149188481,98.8268125462
6481,-605.627181003,2.58794777662,-603.039233226,103.752734988
6482,-605.658846197,2.36511022108,-603.293735976,94.8190130431
6483,-605.666488029,2.50357880359,-603.162909225,100.370320637
6484,-605.658495182,2.66981935967,-602.988675822,107.035027133
6485,-605.599075996,2.48207039381,-603.117005602,99.5080326263
6486,-605.518340457,2.14004803558,-603.378292421,85.796104042
6487,-605.419671065,1.99092598044,-603.428745085,79.817690873
6488,-605.308676527,1.95561759307,-603.353058934,78.4021515832
6489,-605.19829733,1.69292761458,-603.505369715,67.8707166106
6490,-605.093597955,1.67542924053,-603.418168714,67.1691938898
6491,-604.897392789,1.43236828999,-603.465024499,57.4247011239
6492,-604.839936108,1.53080318537,-603.309132923,61.3710286758
6493,-604.800487002,1.4662112802,-603.334275722,58.7814915608
6494,-604.779577889,1.93314467231,-602.846433217,77.5011956163
6495,-604.766775181,2.16167804061,-602.60509714,86.6632668956
6496,-604.789841144,2.12643062968,-602.663410514,85.2501721964
6497,-604.835193519,2.17789351609,-602.657300003,87.3133572665
6498,-604.910577359,2.70069659764,-602.209880761,108.272918376
6499,-605.000175433,2.5912350294,-602.408940403,103.884523376
6500,-605.108215024,2.75652415728,-602.351690867,110.511086415
6501,-605.233993064,3.14384382573,-602.090149238,126.039017573
6502,-605.367740374,3.0375181129,-602.330222261,121.77634133
6503,-605.524801383,3.41879389286,-602.106007491,137.061968541
6504,-605.690732694,3.39971828104,-602.291014413,136.297213195
6505,-605.846489678,3.42227048114,-602.424219197,137.201347529
6506,-606.005413707,3.21276966669,-602.792644041,128.80230537
6507,-606.179693951,3.44239334021,-602.73730061,138.00808779
6508,-606.35276617,3.4578891438,-602.894877026,138.629325984
6509,-606.506322297,3.24223366553,-603.264088632,129.983538813
6510,-606.652650018,3.53717329833,-603.115476719,141.807886212
6511,-606.922627763,4.10280252198,-602.819825241,164.484378942
6512,-607.080943703,4.29245711517,-602.788486588,172.087771454
6513,-607.21122776,4.83958036584,-602.371647394,194.022346079
6514,-607.238496178,4.49680688759,-602.741689291,180.28030454
6515,-607.146081733,4.22629708675,-602.919784647,169.435367121
6516,-606.945650068,4.46621578864,-602.479434279,179.053884822
6517,-606.624158984,4.73371117982,-601.890447804,189.777972333
6518,-606.297485867,4.41717914684,-601.88030672,177.087969687
6519,-606.055961627,3.93197734873,-602.123984279,157.635871762
6520,-606.005294289,3.85872078791,-602.146573501,154.698962212
6521,-606.14611906,4.0075417833,-602.138577277,160.665305673
6522,-606.551711715,4.16560974216,-602.386101972,167.00236672
6523,-607.091967781,4.65600316672,-602.435964614,186.662600778
6524,-607.537348256,5.44289848858,-602.094449768,218.20981457
6525,-607.751873332,5.28496123911,-602.466912092,211.877993759
6526,-607.779233006,5.14750041392,-602.631732592,206.367087899
6527,-607.702243905,5.31948016824,-602.382763737,213.261883086
6528,-607.543676652,4.47929913522,-603.064377517,179.578405835
6529,-607.509134582,4.52292239523,-602.986212187,181.327294501
6530,-607.492527072,4.61666131239,-602.87586576,185.085356823
6531,-607.505390624,4.7419804882,-602.763410136,190.109495005
6532,-607.540749906,4.71724789426,-602.823502012,189.117947073
6533,-607.596200118,4.7124172848,-602.883782833,188.924284377
6534,-607.773589393,4.90198936125,-602.871600032,196.524368733
6535,-607.819996069,4.85340939932,-602.96658667,194.576762231
6536,-607.761481111,4.72160841268,-603.039872699,189.292763472
6537,-607.546338401,4.57816454049,-602.96817386,183.541992846
6538,-607.197588518,4.11567529364,-603.081913224,165.000457852
6539,-606.837920121,3.45161801422,-603.386302107,138.377911775
6540,-606.534606028,3.34104492071,-603.193561107,133.944954908
6541,-606.375751231,2.95042277598,-603.425328455,118.284625039
6542,-606.402327099,2.92703083023,-603.475296269,117.346824683
6543,-606.577892391,3.07189370038,-603.50599869,123.154483984
6544,-606.842109761,2.89283476932,-603.949274992,115.975879381
6545,-607.147065352,3.22899145057,-603.918073901,129.45264865
6546,-607.342982803,3.50083723879,-603.842145564,140.351146787
